"[1, 2, 1, 1, 2, 1, 0, 2, 0]","(1.0, 800)"
"[2, 1, 1, 0, 1, 1, 2, 2, 0]","(0.24172105263157917, 114)"
"[2, 1, 1, 0, 0, 1, 2, 2, 0]","(0.3473699778842965, 103094)"
"[1, 0, 1, 0, 1, 1, 1, 2, 2]","(0.6466624817518256, 137)"
"[1, 0, 1, 0, 1, 1, 2, 2, 2]","(1.0, 121)"
"[2, 0, 2, 1, 0, 1, 0, 2, 1]","(0.40528321678321494, 572)"
"[2, 0, 1, 1, 1, 1, 1, 2, 1]","(0.39146071348314304, 534)"
"[2, 0, 0, 1, 1, 1, 1, 2, 1]","(0.5016464028776983, 139)"
"[2, 0, 0, 1, 1, 2, 1, 2, 1]","(0.49970406976744197, 86)"
"[2, 0, 0, 1, 1, 2, 0, 2, 1]","(0.5467499999999995, 60)"
"[2, 0, 0, 1, 1, 2, 0, 2, 2]","(0.4099999999999998, 81)"
"[2, 0, 0, 1, 0, 2, 0, 2, 2]","(0.0, 284)"
"[1, 1, 2, 2, 1, 0, 0, 1, 1]","(0.37860397388059547, 268)"
"[2, 1, 0, 2, 2, 0, 1, 1, 1]","(0.39744453781512623, 119)"
"[2, 1, 0, 2, 2, 0, 1, 0, 2]","(1.0, 77)"
"[2, 0, 2, 1, 0, 2, 0, 2, 1]","(0.43811320754714994, 2067)"
"[2, 1, 2, 1, 2, 1, 1, 0, 0]","(0.27635727272727256, 110)"
"[2, 1, 2, 0, 2, 1, 1, 0, 0]","(0.8240029411764724, 340)"
"[2, 1, 2, 0, 2, 2, 1, 0, 0]","(0.28534090909090903, 88)"
"[0, 1, 1, 0, 2, 1, 2, 1, 2]","(0.6703696261682248, 107)"
"[0, 1, 1, 0, 2, 0, 2, 1, 2]","(0.86654347826087, 92)"
"[0, 2, 1, 0, 2, 0, 2, 1, 2]","(0.810000000000001, 81)"
"[2, 1, 2, 2, 1, 0, 1, 1, 0]","(0.6448685567010315, 97)"
"[0, 2, 1, 1, 1, 1, 2, 0, 1]","(0.44863377049180386, 122)"
"[0, 2, 1, 1, 2, 1, 2, 0, 1]","(0.4138580213903709, 561)"
"[0, 2, 0, 1, 2, 1, 2, 0, 1]","(0.3865777909738744, 842)"
"[1, 1, 1, 0, 2, 1, 2, 0, 2]","(0.7683167647058655, 1020)"
"[1, 0, 1, 0, 2, 1, 2, 0, 2]","(0.8494772727272728, 88)"
"[2, 0, 2, 0, 1, 1, 1, 0, 2]","(0.783671641791044, 67)"
"[2, 0, 2, 0, 1, 2, 1, 0, 2]","(1.0, 59)"
"[2, 0, 1, 1, 0, 2, 1, 1, 2]","(0.14615217391304333, 184)"
"[2, 0, 1, 1, 0, 2, 1, 0, 2]","(0.0, 229)"
"[1, 2, 2, 2, 1, 1, 0, 0, 0]","(0.0, 81)"
"[1, 2, 2, 1, 1, 0, 0, 1, 1]","(0.5003749596774192, 124)"
"[1, 2, 2, 1, 1, 0, 0, 2, 1]","(0.522663157894737, 95)"
"[0, 2, 2, 1, 1, 0, 0, 2, 1]","(0.49403076923076905, 65)"
"[0, 2, 2, 1, 0, 0, 0, 2, 2]","(0.44999999999999596, 518)"
"[2, 1, 1, 1, 1, 1, 2, 0, 0]","(0.7022225892857152, 168)"
"[2, 1, 1, 1, 2, 1, 2, 0, 0]","(0.762479724208361, 979)"
"[1, 2, 2, 1, 1, 1, 0, 2, 0]","(0.6031968750000009, 96)"
"[1, 2, 2, 1, 1, 0, 0, 2, 0]","(0.8421617647058814, 68)"
"[1, 2, 2, 2, 1, 0, 0, 2, 0]","(0.810000000000001, 80)"
"[2, 1, 0, 1, 1, 1, 2, 0, 2]","(0.7614785789197369, 1907)"
"[2, 1, 0, 1, 0, 1, 2, 0, 2]","(0.8320667910447698, 1340)"
"[1, 2, 1, 2, 0, 1, 1, 1, 0]","(0.3605159302325577, 172)"
"[0, 2, 2, 1, 2, 1, 0, 1, 1]","(0.18738267326732674, 101)"
"[0, 2, 2, 1, 2, 2, 0, 1, 0]","(0.0, 124)"
"[0, 1, 1, 1, 0, 2, 2, 2, 1]","(0.1531746268656716, 134)"
"[0, 1, 0, 2, 0, 2, 2, 2, 1]","(0.0, 82)"
"[2, 1, 0, 1, 2, 1, 0, 1, 1]","(0.7573441726618738, 278)"
"[2, 1, 0, 1, 2, 1, 0, 1, 2]","(1.0, 306)"
"[1, 1, 0, 2, 0, 1, 0, 2, 2]","(0.0, 2077)"
"[2, 1, 2, 0, 1, 0, 2, 1, 1]","(0.4252987951807228, 83)"
"[1, 0, 1, 2, 0, 1, 2, 1, 1]","(0.7755175202429037, 988)"
"[1, 0, 1, 2, 0, 1, 2, 2, 1]","(0.6313335078534041, 191)"
"[2, 1, 1, 1, 1, 0, 2, 1, 0]","(0.6343758767772529, 211)"
"[2, 1, 1, 2, 1, 0, 2, 1, 0]","(1.0, 191)"
"[2, 1, 1, 1, 1, 0, 1, 0, 2]","(0.619528660714286, 112)"
"[2, 1, 1, 1, 2, 0, 1, 0, 2]","(1.0, 177)"
"[1, 1, 0, 1, 2, 1, 1, 2, 1]","(0.4066149305364484, 727)"
"[1, 1, 0, 1, 2, 1, 1, 2, 0]","(0.5227112500000008, 180)"
"[2, 1, 0, 1, 2, 1, 1, 2, 0]","(0.32328084112149524, 107)"
"[2, 1, 0, 0, 2, 1, 1, 2, 0]","(0.5988253012048188, 83)"
"[2, 1, 0, 0, 2, 2, 1, 2, 0]","(0.456338028169015, 497)"
"[2, 1, 0, 0, 2, 2, 0, 2, 0]","(0.9000000000000037, 236)"
"[2, 1, 1, 2, 1, 1, 1, 0, 1]","(0.4244678087557613, 434)"
"[2, 1, 1, 2, 1, 0, 1, 0, 1]","(0.6511217518248181, 137)"
"[2, 1, 1, 2, 2, 0, 1, 0, 1]","(0.5778284210526322, 95)"
"[2, 1, 1, 2, 2, 0, 1, 0, 0]","(0.5273544303797466, 79)"
"[2, 1, 1, 2, 2, 0, 2, 0, 0]","(1.0, 158)"
"[1, 1, 0, 1, 2, 1, 2, 0, 2]","(0.4310875862068959, 145)"
"[0, 1, 0, 1, 2, 1, 2, 0, 2]","(0.32054020100502484, 199)"
"[0, 2, 0, 1, 2, 1, 2, 0, 2]","(0.4050000000000009, 363)"
"[0, 2, 0, 0, 2, 1, 2, 0, 2]","(0.4499999999999957, 540)"
"[2, 2, 1, 0, 0, 2, 1, 2, 0]","(0.48879310344827687, 203)"
"[1, 0, 0, 1, 1, 2, 1, 1, 2]","(0.2661996226415093, 159)"
"[1, 0, 0, 2, 1, 2, 1, 1, 2]","(0.17169718309859158, 71)"
"[0, 0, 0, 2, 1, 2, 1, 1, 2]","(0.0, 61)"
"[1, 2, 0, 1, 1, 1, 0, 1, 2]","(0.38046350364963516, 137)"
"[1, 2, 0, 0, 1, 1, 0, 2, 2]","(0.5697931034482754, 58)"
"[1, 2, 0, 0, 2, 1, 0, 2, 2]","(1.0, 74)"
"[0, 2, 1, 2, 1, 2, 1, 1, 0]","(0.3518999999999999, 99)"
"[0, 2, 1, 2, 1, 2, 2, 0, 0]","(0.3347999999999999, 75)"
"[0, 2, 0, 2, 1, 2, 2, 0, 0]","(0.9000000000000026, 157)"
"[1, 1, 0, 1, 2, 2, 1, 2, 0]","(0.6665318181818191, 99)"
"[0, 1, 0, 1, 2, 2, 1, 2, 0]","(0.757166666666666, 54)"
"[0, 1, 0, 2, 2, 2, 1, 2, 0]","(1.0, 66)"
"[0, 1, 1, 1, 1, 1, 2, 2, 0]","(0.5762012359550527, 801)"
"[0, 1, 1, 2, 1, 1, 2, 2, 0]","(0.06453442622950822, 122)"
"[0, 1, 1, 2, 1, 0, 2, 2, 0]","(0.22090909090909092, 66)"
"[0, 1, 1, 2, 2, 0, 2, 2, 0]","(0.3660576923076923, 104)"
"[0, 0, 1, 2, 2, 0, 2, 2, 0]","(0.9000000000000026, 154)"
"[2, 0, 1, 2, 2, 0, 1, 1, 0]","(0.8208758426966172, 890)"
"[2, 0, 1, 2, 2, 0, 2, 1, 0]","(1.0, 817)"
"[0, 2, 1, 1, 1, 1, 1, 2, 1]","(0.35157104081632656, 441)"
"[0, 2, 0, 1, 1, 1, 1, 2, 1]","(0.5678833333333339, 135)"
"[0, 2, 0, 1, 1, 2, 1, 2, 1]","(0.31518529411764706, 136)"
"[0, 1, 2, 1, 0, 2, 1, 1, 2]","(1.0, 2218)"
"[1, 0, 1, 1, 0, 1, 2, 2, 1]","(0.8441468505808043, 1894)"
"[0, 0, 2, 1, 0, 1, 2, 2, 2]","(1.0, 71)"
"[1, 2, 2, 1, 1, 1, 1, 1, 0]","(0.5385740472972987, 1332)"
"[1, 2, 2, 0, 1, 1, 1, 1, 0]","(0.6451356521739142, 138)"
"[1, 2, 2, 0, 1, 1, 2, 1, 0]","(0.5179679999999998, 75)"
"[1, 1, 1, 2, 0, 0, 2, 2, 1]","(0.6624188481675406, 191)"
"[1, 1, 0, 2, 0, 1, 2, 0, 2]","(0.6258749999999994, 84)"
"[0, 1, 1, 0, 1, 2, 2, 1, 1]","(0.5422197857142862, 140)"
"[0, 1, 1, 0, 2, 2, 2, 1, 1]","(0.4188413793103462, 261)"
"[0, 0, 2, 0, 2, 2, 2, 1, 1]","(1.0, 222)"
"[0, 1, 0, 1, 2, 1, 1, 2, 1]","(0.5264676760563382, 142)"
"[0, 1, 0, 2, 2, 1, 1, 2, 1]","(0.3621857142857141, 77)"
"[0, 1, 1, 0, 1, 2, 1, 1, 2]","(0.45815437500000006, 144)"
"[0, 1, 1, 0, 1, 2, 2, 1, 2]","(0.6339903061224494, 98)"
"[0, 1, 1, 0, 1, 2, 2, 0, 2]","(0.6320060240963851, 83)"
"[2, 2, 2, 0, 0, 1, 1, 0, 2]","(1.0, 103)"
"[2, 1, 0, 0, 1, 2, 0, 2, 1]","(0.5253088235294117, 68)"
"[2, 1, 0, 0, 2, 2, 0, 2, 1]","(0.810000000000001, 80)"
"[2, 1, 2, 1, 1, 1, 2, 0, 0]","(0.7025082352941184, 85)"
"[2, 0, 2, 1, 1, 1, 2, 0, 0]","(0.8271040723981934, 221)"
"[2, 0, 2, 1, 2, 1, 2, 0, 0]","(1.0, 105)"
"[0, 0, 1, 1, 1, 2, 1, 2, 1]","(0.3500558385093169, 161)"
"[0, 0, 1, 2, 1, 2, 1, 2, 1]","(0.2489225806451613, 93)"
"[0, 0, 0, 2, 0, 2, 1, 2, 2]","(0.0, 219)"
"[2, 2, 0, 1, 1, 0, 1, 0, 2]","(0.7918676470588228, 68)"
"[2, 2, 0, 2, 0, 0, 1, 0, 2]","(0.9000000000000031, 186)"
"[1, 1, 0, 1, 2, 1, 2, 1, 0]","(0.32398928925619563, 605)"
"[2, 1, 0, 1, 2, 1, 2, 1, 0]","(0.2271977678571426, 112)"
"[2, 1, 0, 1, 2, 1, 2, 0, 0]","(0.8219000979431805, 1021)"
"[2, 2, 0, 1, 2, 1, 2, 0, 0]","(0.11493243243243233, 148)"
"[1, 1, 2, 0, 1, 2, 1, 2, 0]","(0.3055367647058822, 102)"
"[1, 0, 2, 0, 1, 2, 1, 2, 0]","(0.48426428571428537, 70)"
"[1, 0, 2, 0, 2, 2, 1, 2, 0]","(0.4660273972602747, 292)"
"[2, 1, 2, 0, 1, 2, 0, 0, 2]","(1.0, 60)"
"[2, 1, 0, 1, 2, 1, 0, 2, 1]","(0.7161352941176478, 119)"
"[2, 0, 0, 1, 2, 1, 0, 2, 1]","(0.8783399999999915, 600)"
"[2, 0, 0, 1, 2, 1, 0, 2, 2]","(1.0, 1012)"
"[1, 0, 2, 0, 2, 1, 1, 0, 2]","(0.899999999999999, 57)"
"[1, 0, 2, 0, 2, 2, 1, 0, 2]","(1.0, 53)"
"[2, 2, 1, 1, 1, 1, 1, 0, 1]","(0.38921386964078253, 863)"
"[2, 2, 1, 1, 0, 2, 1, 0, 0]","(0.7199999999999993, 88)"
"[1, 2, 1, 2, 0, 0, 1, 2, 0]","(0.243, 60)"
"[1, 2, 2, 2, 0, 0, 1, 2, 0]","(0.4101265822784808, 79)"
"[1, 2, 2, 2, 0, 0, 0, 2, 0]","(0.9000000000000029, 174)"
"[1, 0, 2, 0, 2, 2, 0, 1, 1]","(0.8241271551724043, 696)"
"[1, 0, 2, 0, 2, 2, 0, 1, 2]","(1.0, 652)"
"[2, 2, 1, 1, 0, 0, 1, 1, 2]","(0.2293696551724138, 145)"
"[2, 2, 1, 1, 0, 0, 0, 1, 2]","(0.5151272727272723, 55)"
"[1, 1, 2, 1, 1, 2, 0, 2, 0]","(0.23033297872340416, 141)"
"[1, 0, 2, 1, 2, 2, 0, 2, 0]","(0.45051078320089893, 881)"
"[1, 0, 2, 0, 2, 2, 0, 2, 0]","(0.449999999999992, 1102)"
"[2, 1, 0, 0, 2, 1, 0, 2, 2]","(1.0, 130)"
"[0, 0, 0, 2, 2, 1, 2, 2, 0]","(0.0, 177)"
"[1, 2, 1, 2, 2, 1, 1, 0, 0]","(0.2784176470588234, 102)"
"[1, 2, 1, 2, 2, 1, 0, 0, 0]","(0.0, 138)"
"[1, 1, 1, 2, 1, 2, 0, 0, 1]","(0.5117433333333332, 135)"
"[2, 1, 1, 2, 1, 2, 0, 0, 1]","(0.1751092105263158, 76)"
"[2, 1, 0, 2, 1, 2, 0, 0, 1]","(0.45761538461538437, 65)"
"[2, 1, 0, 2, 1, 2, 0, 0, 2]","(0.3382417582417581, 91)"
"[2, 1, 0, 2, 0, 2, 0, 0, 2]","(0.0, 138)"
"[0, 1, 1, 1, 2, 1, 2, 2, 0]","(0.7298316455696208, 711)"
"[0, 0, 1, 1, 2, 1, 2, 2, 0]","(0.7745000000000034, 324)"
"[0, 0, 1, 1, 2, 2, 2, 2, 0]","(0.3320999999999998, 100)"
"[0, 0, 0, 1, 2, 2, 2, 2, 0]","(0.0, 167)"
"[1, 2, 2, 0, 1, 1, 1, 0, 1]","(0.6257989510489518, 143)"
"[1, 2, 2, 0, 1, 2, 1, 0, 1]","(0.6626514705882357, 68)"
"[1, 2, 2, 0, 1, 2, 1, 0, 0]","(0.6953399999999994, 50)"
"[2, 2, 2, 0, 1, 2, 1, 0, 0]","(1.0, 66)"
"[1, 0, 1, 2, 1, 0, 2, 2, 1]","(0.6371181818181824, 99)"
"[1, 0, 1, 2, 1, 0, 2, 2, 0]","(0.7240909090909083, 55)"
"[1, 0, 1, 2, 2, 0, 2, 2, 0]","(0.37216216216216197, 74)"
"[1, 1, 1, 2, 0, 2, 2, 0, 1]","(0.14569342105263156, 152)"
"[1, 1, 1, 2, 0, 2, 2, 0, 0]","(0.4578571428571427, 63)"
"[0, 2, 1, 2, 0, 2, 2, 0, 0]","(0.0, 227)"
"[1, 1, 2, 1, 0, 1, 2, 0, 2]","(0.11927356020942405, 191)"
"[1, 1, 0, 1, 2, 0, 2, 1, 1]","(0.5914233557951534, 1113)"
"[1, 1, 0, 2, 2, 0, 2, 1, 0]","(0.0, 113)"
"[2, 1, 0, 1, 1, 2, 0, 1, 2]","(0.26846907216494836, 97)"
"[2, 1, 0, 1, 1, 2, 0, 0, 2]","(0.43989230769230747, 65)"
"[2, 1, 0, 1, 2, 2, 0, 0, 2]","(1.0, 105)"
"[2, 1, 2, 1, 0, 1, 1, 1, 0]","(0.7544849050632889, 474)"
"[2, 1, 2, 1, 0, 1, 2, 1, 0]","(0.6699625714285722, 175)"
"[2, 0, 2, 1, 0, 1, 2, 1, 0]","(0.8259984227129257, 634)"
"[2, 0, 2, 1, 0, 1, 2, 2, 0]","(0.4503082191780731, 876)"
"[1, 1, 0, 2, 0, 1, 2, 2, 1]","(0.6409065088757411, 169)"
"[1, 0, 1, 1, 2, 1, 1, 0, 2]","(0.7341851785714297, 168)"
"[1, 0, 1, 2, 2, 1, 1, 0, 2]","(0.6675180722891574, 83)"
"[0, 0, 0, 2, 2, 1, 2, 0, 2]","(0.0, 170)"
"[2, 2, 2, 1, 1, 0, 1, 0, 1]","(1.0, 113)"
"[2, 1, 0, 1, 0, 2, 1, 1, 2]","(0.021783727810650928, 1521)"
"[2, 1, 0, 1, 0, 2, 0, 1, 2]","(0.0, 1430)"
"[2, 1, 1, 2, 1, 0, 1, 0, 2]","(0.7073035714285718, 84)"
"[2, 0, 1, 2, 1, 0, 1, 0, 2]","(0.8112857142857137, 56)"
"[2, 0, 2, 2, 1, 0, 1, 0, 2]","(0.4925675675675674, 74)"
"[2, 0, 2, 2, 0, 0, 1, 0, 2]","(0.0, 500)"
"[0, 1, 2, 2, 2, 0, 1, 1, 1]","(0.4178262664165077, 533)"
"[0, 0, 2, 2, 2, 0, 1, 1, 1]","(0.690022058823529, 68)"
"[0, 0, 2, 2, 2, 0, 1, 2, 1]","(0.503513513513514, 185)"
"[2, 2, 1, 1, 0, 0, 2, 0, 2]","(0.15869387755102043, 245)"
"[2, 2, 1, 0, 0, 0, 2, 0, 2]","(0.0, 313)"
"[0, 1, 1, 2, 2, 1, 2, 0, 1]","(0.6856572115384624, 104)"
"[0, 1, 1, 2, 2, 0, 2, 0, 1]","(0.80539182692308, 208)"
"[0, 2, 1, 2, 2, 0, 2, 0, 1]","(0.46389030612244997, 392)"
"[0, 2, 0, 2, 2, 0, 2, 0, 1]","(0.44999999999999324, 835)"
"[0, 1, 2, 0, 2, 2, 1, 1, 1]","(0.3918694736842105, 95)"
"[1, 1, 0, 2, 1, 2, 1, 1, 1]","(0.3585012187500002, 432)"
"[1, 1, 0, 2, 2, 2, 0, 1, 1]","(1.0, 595)"
"[1, 2, 1, 1, 1, 1, 0, 1, 2]","(0.33431890068493086, 438)"
"[0, 2, 1, 1, 1, 1, 0, 1, 2]","(0.28773630000000056, 200)"
"[0, 2, 2, 1, 1, 1, 0, 1, 2]","(0.2531032258064517, 93)"
"[0, 2, 2, 2, 0, 1, 0, 1, 2]","(0.43793360782293483, 1943)"
"[0, 2, 2, 2, 0, 1, 0, 0, 2]","(0.9000000000000025, 302)"
"[1, 2, 1, 1, 1, 0, 0, 1, 2]","(0.44866387218045145, 133)"
"[2, 2, 1, 0, 1, 0, 0, 1, 2]","(0.7240153846153841, 65)"
"[2, 2, 1, 0, 2, 0, 0, 1, 2]","(1.0, 84)"
"[0, 1, 2, 0, 1, 2, 1, 1, 1]","(0.5776777611940318, 201)"
"[0, 1, 2, 0, 1, 2, 1, 1, 2]","(1.0, 191)"
"[1, 1, 2, 2, 0, 1, 1, 1, 0]","(0.3864050480769228, 208)"
"[1, 2, 2, 2, 0, 1, 1, 1, 0]","(0.24829112903225786, 124)"
"[0, 2, 2, 2, 0, 1, 1, 1, 0]","(0.0, 1797)"
"[2, 1, 0, 0, 1, 1, 2, 0, 2]","(0.8321896551724141, 348)"
"[0, 1, 2, 2, 1, 1, 1, 2, 0]","(0.28970649350649347, 77)"
"[0, 0, 2, 2, 1, 1, 1, 2, 0]","(0.5404655172413788, 58)"
"[0, 2, 1, 1, 1, 2, 1, 1, 0]","(0.3533505882352942, 136)"
"[0, 2, 0, 2, 1, 2, 1, 1, 0]","(0.5938799999999996, 75)"
"[0, 2, 0, 2, 1, 2, 2, 1, 0]","(0.3317142857142856, 105)"
"[1, 1, 2, 1, 2, 0, 0, 1, 2]","(0.3900969101123591, 178)"
"[1, 1, 2, 1, 2, 0, 0, 0, 2]","(0.8411943396226309, 795)"
"[1, 1, 2, 2, 2, 0, 0, 0, 2]","(0.49910788381742816, 241)"
"[2, 0, 2, 2, 1, 0, 1, 0, 1]","(0.6632830188679241, 53)"
"[2, 0, 2, 2, 1, 0, 2, 0, 1]","(1.0, 63)"
"[2, 1, 0, 0, 1, 1, 1, 1, 2]","(0.5584378991596644, 119)"
"[0, 2, 1, 2, 2, 2, 1, 0, 0]","(1.0, 76)"
"[2, 2, 1, 1, 1, 2, 0, 0, 1]","(0.30608999999999986, 90)"
"[2, 2, 0, 1, 1, 2, 0, 0, 1]","(0.21309230769230764, 65)"
"[2, 2, 0, 1, 1, 2, 0, 0, 2]","(0.38739130434782604, 92)"
"[2, 2, 0, 0, 1, 2, 0, 0, 2]","(0.9000000000000025, 148)"
"[0, 2, 0, 1, 2, 1, 1, 0, 2]","(0.39627459526774883, 803)"
"[0, 2, 0, 1, 2, 2, 1, 0, 2]","(0.4635849056603782, 318)"
"[0, 2, 0, 0, 2, 2, 1, 0, 2]","(0.4499999999999944, 668)"
"[2, 0, 2, 0, 1, 1, 1, 1, 1]","(0.5365134431137726, 167)"
"[2, 0, 2, 0, 1, 1, 1, 1, 2]","(0.6050204081632657, 98)"
"[2, 0, 2, 0, 1, 0, 1, 2, 2]","(0.34225352112676044, 71)"
"[1, 0, 2, 1, 1, 2, 1, 1, 1]","(0.4432065168539335, 445)"
"[0, 0, 2, 1, 1, 2, 1, 1, 1]","(0.6597666455696213, 158)"
"[0, 0, 2, 1, 1, 2, 1, 1, 2]","(1.0, 128)"
"[1, 1, 0, 2, 1, 2, 2, 1, 0]","(0.6347454545454554, 99)"
"[2, 1, 1, 0, 0, 2, 0, 1, 2]","(0.6244925373134321, 67)"
"[2, 1, 2, 0, 0, 2, 0, 1, 2]","(1.0, 72)"
"[1, 2, 1, 1, 0, 1, 1, 0, 2]","(0.5148562500000005, 168)"
"[1, 2, 0, 2, 0, 2, 1, 0, 2]","(0.1464230769230769, 130)"
"[0, 2, 0, 2, 0, 2, 1, 0, 2]","(0.4500000000000019, 287)"
"[0, 0, 1, 2, 1, 2, 2, 1, 1]","(0.16250625000000007, 80)"
"[2, 0, 2, 1, 0, 2, 2, 0, 0]","(0.0, 1359)"
"[0, 1, 0, 1, 2, 1, 1, 1, 2]","(0.3185702281368794, 526)"
"[0, 1, 0, 1, 2, 1, 1, 2, 2]","(0.3497241758241757, 91)"
"[0, 1, 0, 1, 2, 1, 0, 2, 2]","(0.8013472668810325, 311)"
"[0, 1, 0, 1, 2, 2, 0, 2, 2]","(0.0, 103)"
"[1, 2, 2, 1, 0, 0, 1, 1, 1]","(0.7908040059108153, 1861)"
"[1, 2, 2, 1, 0, 0, 1, 1, 2]","(0.10308093749999997, 480)"
"[1, 2, 2, 1, 0, 0, 1, 0, 2]","(0.730117834394906, 157)"
"[1, 2, 2, 2, 0, 0, 1, 0, 2]","(0.4227566555740624, 12020)"
"[0, 2, 2, 2, 0, 0, 1, 0, 2]","(0.45000000000044826, 56259)"
"[1, 2, 0, 1, 0, 1, 2, 1, 2]","(0.4181001923076898, 520)"
"[1, 2, 0, 1, 0, 0, 2, 1, 2]","(0.7097884615384611, 52)"
"[1, 2, 0, 2, 0, 0, 2, 1, 2]","(0.8100000000000015, 135)"
"[0, 1, 2, 1, 1, 2, 2, 1, 0]","(0.30430862068965503, 116)"
"[0, 1, 2, 1, 1, 2, 2, 0, 0]","(0.5811639344262292, 61)"
"[0, 1, 2, 1, 2, 2, 2, 0, 0]","(1.0, 55)"
"[2, 1, 1, 0, 2, 1, 0, 1, 2]","(1.0, 306)"
"[1, 2, 0, 1, 2, 1, 2, 0, 0]","(0.3498810160427832, 374)"
"[1, 2, 0, 2, 2, 1, 2, 0, 0]","(0.389423076923077, 104)"
"[1, 2, 1, 2, 1, 1, 0, 1, 0]","(0.19057679999999996, 225)"
"[1, 2, 2, 2, 1, 1, 0, 1, 0]","(0.29618181818181805, 99)"
"[0, 2, 2, 2, 1, 1, 0, 1, 0]","(0.17193396226415086, 106)"
"[0, 2, 2, 2, 1, 1, 0, 2, 0]","(0.27275510204081627, 98)"
"[2, 2, 0, 1, 1, 1, 0, 2, 1]","(0.24329189189189182, 111)"
"[2, 2, 0, 0, 1, 1, 0, 2, 1]","(0.5408630136986297, 73)"
"[2, 2, 0, 0, 1, 1, 0, 2, 2]","(0.3731460674157301, 89)"
"[1, 1, 1, 1, 2, 2, 0, 1, 0]","(0.565525994318183, 176)"
"[1, 1, 1, 2, 2, 2, 0, 1, 0]","(1.0, 523)"
"[2, 1, 1, 0, 0, 0, 1, 2, 2]","(0.0, 166)"
"[1, 1, 0, 2, 0, 2, 2, 0, 2]","(0.032391747325522156, 1963)"
"[0, 1, 0, 2, 0, 2, 2, 0, 2]","(0.44999999999999957, 349)"
"[0, 1, 1, 2, 0, 2, 2, 1, 0]","(0.0, 135)"
"[2, 1, 1, 2, 1, 0, 1, 1, 1]","(0.40126013853317266, 859)"
"[1, 2, 1, 0, 1, 2, 0, 1, 1]","(0.3229563461538461, 156)"
"[2, 2, 0, 0, 1, 2, 0, 1, 1]","(0.5669999999999996, 72)"
"[2, 2, 0, 0, 1, 2, 0, 1, 2]","(0.3896202531645567, 79)"
"[1, 2, 0, 1, 0, 1, 1, 1, 2]","(0.28743428571428353, 623)"
"[1, 2, 0, 0, 0, 1, 2, 1, 2]","(0.6197499999999994, 72)"
"[2, 1, 0, 2, 0, 1, 0, 2, 1]","(0.0, 1343)"
"[1, 1, 2, 1, 2, 2, 0, 1, 0]","(0.15091919999999995, 125)"
"[1, 1, 2, 1, 2, 0, 1, 0, 1]","(0.7155146739130448, 184)"
"[0, 0, 1, 0, 2, 1, 2, 2, 1]","(0.6738749999999994, 72)"
"[0, 0, 1, 0, 2, 2, 2, 2, 1]","(0.3063025210084033, 119)"
"[1, 2, 2, 1, 0, 2, 1, 0, 0]","(0.6290939597315444, 149)"
"[2, 0, 2, 1, 1, 1, 1, 0, 1]","(0.4115122159090909, 176)"
"[2, 0, 2, 1, 1, 1, 2, 0, 1]","(0.43354285714285706, 84)"
"[2, 0, 2, 1, 0, 1, 2, 0, 1]","(0.0, 331)"
"[1, 0, 0, 2, 1, 0, 1, 2, 2]","(0.7199999999999998, 49)"
"[1, 0, 0, 2, 1, 0, 2, 2, 2]","(1.0, 65)"
"[1, 1, 0, 1, 1, 2, 1, 1, 2]","(0.25582796999999957, 450)"
"[1, 0, 0, 2, 0, 2, 1, 1, 2]","(0.0, 1407)"
"[2, 0, 0, 2, 0, 2, 1, 1, 2]","(0.0, 1323)"
"[2, 0, 0, 2, 0, 2, 0, 1, 2]","(0.0, 1281)"
"[1, 1, 2, 1, 0, 2, 2, 1, 0]","(0.02728136550308011, 974)"
"[1, 0, 2, 1, 0, 2, 2, 1, 0]","(0.07745625, 80)"
"[1, 1, 1, 0, 0, 1, 2, 1, 2]","(0.6773804819277136, 249)"
"[1, 1, 1, 0, 0, 2, 2, 1, 2]","(0.7203404605263168, 152)"
"[0, 1, 1, 0, 0, 2, 2, 1, 2]","(0.8657999999999991, 65)"
"[0, 1, 1, 0, 0, 2, 2, 2, 2]","(1.0, 59)"
"[0, 2, 1, 0, 1, 1, 1, 2, 1]","(0.41813510204081605, 147)"
"[0, 2, 1, 0, 1, 1, 2, 2, 1]","(0.4926103448275863, 87)"
"[0, 2, 1, 0, 1, 0, 2, 2, 1]","(0.736175675675675, 74)"
"[2, 1, 1, 2, 0, 1, 1, 2, 0]","(0.3884728846153858, 260)"
"[2, 1, 2, 2, 0, 1, 0, 2, 0]","(0.4555334538878853, 553)"
"[2, 1, 2, 2, 0, 0, 0, 2, 0]","(0.9000000000000034, 212)"
"[0, 1, 2, 0, 1, 1, 1, 2, 1]","(0.4003812765957446, 141)"
"[1, 1, 2, 0, 1, 0, 1, 1, 2]","(0.48145021276595734, 188)"
"[1, 2, 2, 0, 1, 0, 1, 1, 2]","(0.34106399999999987, 75)"
"[1, 2, 2, 0, 0, 0, 1, 1, 2]","(0.0, 462)"
"[1, 0, 1, 2, 0, 0, 2, 2, 1]","(0.8491621621621613, 74)"
"[2, 0, 1, 2, 0, 0, 2, 2, 1]","(1.0, 86)"
"[1, 2, 0, 2, 1, 1, 0, 2, 1]","(0.3553517647058822, 85)"
"[1, 2, 1, 1, 1, 0, 2, 0, 2]","(0.4410449999999998, 90)"
"[1, 2, 0, 1, 1, 0, 2, 0, 2]","(0.5909318181818177, 66)"
